x;y;z;qx;qy;qz;qw
-3.208000000000000114e+02;9.842000000000000455e+02;1.213620000000000073e+04;-1.993109700004449397e-02;-1.166793000002604858e-02;-4.190971800009356263e-02;9.988544370022299779e-01
-3.188000000000000114e+02;1.002700000000000159e+03;1.213720000000000073e+04;2.257799698943193517e-02;-8.872518995847048298e-03;-3.250363598478605426e-02;9.991771745323159148e-01
-3.176000000000000227e+02;1.012100000000000023e+03;1.213110000000000036e+04;-1.775441800017937485e-02;-9.183210000092781062e-04;-2.457441000024828195e-02;9.995399120100986190e-01
-3.166999999999999886e+02;1.020699999999999932e+03;1.212589999999999964e+04;-1.849352200917050298e-02;6.890686003416929099e-03;-1.890089000937250630e-02;9.996265624956912621e-01
-3.150000000000000000e+02;1.024000000000000000e+03;1.210610000000000036e+04;-1.591643299503324796e-02;2.510701399216530919e-02;-1.565103799511606553e-02;9.994355156881243873e-01
-3.141999999999999886e+02;1.019400000000000091e+03;1.209829999999999927e+04;-1.448784000540330290e-02;3.609324301346112512e-02;-1.782468100664779190e-02;9.990844113726128350e-01
-3.133000000000000114e+02;1.009700000000000045e+03;1.208689999999999964e+04;-1.512022799495375130e-02;4.331898998554265662e-02;-2.274745499240822880e-02;9.986878376666963320e-01
-3.133000000000000114e+02;9.948999999999999773e+02;1.208089999999999964e+04;-2.186683200136595867e-02;5.250752900327999850e-02;-3.029676400189255589e-02;9.979212930623373445e-01
-3.141999999999999886e+02;9.785000000000000000e+02;1.207750000000000000e+04;-1.073553700103416914e-02;5.915963700569892847e-02;-4.148806000399660188e-02;9.973282440960740125e-01
-3.153000000000000114e+02;9.595000000000000000e+02;1.207939999999999964e+04;-1.080236300018313014e-02;6.063446800102791773e-02;-5.296851700089796194e-02;9.966950920168966555e-01
-3.168999999999999773e+02;9.400000000000000000e+02;1.208700000000000000e+04;-9.411668002582239748e-03;5.817668101596169122e-02;-6.575030801803963265e-02;9.960942682732940590e-01
-3.178000000000000114e+02;9.225000000000000000e+02;1.209950000000000000e+04;-9.336570996306806786e-03;5.144470397965042463e-02;-7.776635896923855817e-02;9.955996506061784990e-01
-3.170000000000000000e+02;9.108999999999999773e+02;1.211789999999999964e+04;-1.017179699953867089e-02;4.118164699813225277e-02;-8.571825599611235247e-02;9.954159869548541151e-01
-3.145000000000000000e+02;9.062999999999999545e+02;1.213770000000000073e+04;-1.195087299864927566e-02;2.974135199663854173e-02;-8.848636598999899683e-02;9.955615458874785828e-01
-3.063000000000000114e+02;9.147000000000000455e+02;1.217229999999999927e+04;-1.671960500023312798e-02;6.733700000093891490e-03;-8.304099100115788779e-02;9.963831120138931796e-01
-3.011000000000000227e+02;9.267999999999999545e+02;1.218889999999999964e+04;-1.733510199483612180e-02;-8.278759997533873330e-04;-7.596478497737117752e-02;9.969594577030198579e-01
-2.948999999999999773e+02;9.415000000000000000e+02;1.219700000000000000e+04;-1.851137400455574178e-02;-6.469941001592284351e-03;-6.732660901656940811e-02;9.975382682454990713e-01
-2.881000000000000227e+02;9.580000000000000000e+02;1.220450000000000000e+04;-1.897255699502626083e-02;-8.370456997805647212e-03;-5.940086598442779336e-02;9.980187947383648561e-01
-2.795000000000000000e+02;9.748999999999999773e+02;1.220400000000000000e+04;-1.944673500565442109e-02;-1.159593700337168722e-02;-5.026252901461455980e-02;9.984793622903223032e-01
-2.716000000000000227e+02;9.876000000000000227e+02;1.220139999999999964e+04;-8.178489101061486855e-02;-6.007145000779668190e-03;-4.111537700533637180e-02;9.957834461292427441e-01
-2.631000000000000227e+02;1.009500000000000114e+03;1.220150000000000000e+04;-2.105557199526831430e-02;-1.906767999571504094e-03;-3.231332999273843487e-02;9.992541597754438509e-01
-2.561000000000000227e+02;1.023400000000000091e+03;1.219479999999999927e+04;-1.807253499637864746e-02;4.705317999057152638e-03;-2.501320399498788150e-02;9.995126727997187821e-01
-2.506999999999999886e+02;1.032799999999999955e+03;1.218739999999999964e+04;-1.717064499275732306e-02;1.299155199452009003e-02;-2.029274999144040081e-02;9.995622005783789676e-01
-2.465000000000000000e+02;1.037400000000000091e+03;1.217870000000000073e+04;-1.674348800147160837e-02;2.137753100187889804e-02;-1.742915600153187305e-02;9.994793050878454377e-01
-2.420000000000000000e+02;1.037400000000000091e+03;1.216820000000000073e+04;-1.514850300639164482e-02;3.149364001328818635e-02;-1.719095700725341985e-02;9.992412844216123080e-01
-2.380999999999999943e+02;1.032500000000000000e+03;1.215679999999999927e+04;-1.505863299481167289e-02;4.099177198587662663e-02;-1.928768599335458495e-02;9.988597986558510611e-01
-2.339000000000000057e+02;1.022599999999999909e+03;1.214539999999999964e+04;-1.381064499977301130e-02;5.046845299917051414e-02;-2.399258399960566696e-02;9.983419039835915720e-01
-2.301999999999999886e+02;1.007600000000000023e+03;1.213379999999999927e+04;-1.212440300413360553e-02;5.933367902022878421e-02;-3.155923001075957440e-02;9.976655393401366867e-01
-2.276999999999999886e+02;9.660000000000000000e+02;1.212370000000000073e+04;-9.833344000332882098e-03;6.762546700228927454e-02;-5.638934700190890298e-02;9.960674390337190820e-01
-2.280999999999999943e+02;9.428999999999999773e+02;1.212689999999999964e+04;-1.823612800595960856e-02;6.662372502177277278e-02;-6.918923002261119504e-02;9.952093113252366008e-01
-2.279000000000000057e+02;9.245000000000000000e+02;1.213450000000000000e+04;-8.903905000269503323e-03;5.991498900181350257e-02;-8.129744600246069375e-02;9.948475460301119400e-01
-2.270999999999999943e+02;9.100000000000000000e+02;1.214829999999999927e+04;-9.347174004044217846e-03;5.023782302173628034e-02;-8.933043203865038973e-02;9.946903364303701922e-01
-2.258000000000000114e+02;9.020000000000000000e+02;1.216550000000000000e+04;-1.084224899647320654e-02;3.862400498743628896e-02;-9.323927996967086573e-02;9.948351966763974152e-01
-2.235999999999999943e+02;9.011000000000000227e+02;1.218139999999999964e+04;-1.321911899589149099e-02;2.704084999159569319e-02;-9.255144897123496195e-02;9.952528706906749179e-01
-2.215000000000000000e+02;9.066000000000000227e+02;1.219520000000000073e+04;-1.532049099551324213e-02;1.595580699532718125e-02;-8.798552697423255020e-02;9.958761177083477190e-01
-2.196999999999999886e+02;9.170000000000000000e+02;1.220639999999999964e+04;-1.698187500356221347e-02;6.818783001430346428e-03;-8.095500901698157725e-02;9.965497512090418786e-01
-2.181999999999999886e+02;9.308999999999999773e+02;1.221539999999999964e+04;-1.819869200487408620e-02;9.437090002527501187e-04;-7.214440301932216471e-02;9.972277082670839565e-01
-2.178000000000000114e+02;9.383999999999999773e+02;1.221379999999999927e+04;-1.186825690303792702e-01;-1.321091000338160421e-03;-6.309897001615148715e-02;9.909244282536477932e-01
-2.165999999999999943e+02;9.631000000000000227e+02;1.222120000000000073e+04;-2.209756999975087677e-02;-4.755411999946388898e-03;-5.365044999939515974e-02;9.983039179887452930e-01
-2.164000000000000057e+02;9.808999999999999773e+02;1.222160000000000036e+04;-1.937584700333854631e-02;-4.780538000823707397e-03;-4.341124700747994725e-02;9.988579411721074663e-01
-2.175999999999999943e+02;9.971000000000000227e+02;1.221839999999999964e+04;-1.919898299468162511e-02;-2.208919999388099780e-03;-3.390787199060706775e-02;9.992380977231977157e-01
-2.240000000000000000e+02;1.016699999999999932e+03;1.220029999999999927e+04;-2.144911600171489977e-02;1.011915000080904764e-02;-2.194669400175468243e-02;9.994778040799102703e-01
-2.341999999999999886e+02;1.020699999999999932e+03;1.218239999999999964e+04;-1.748175199383049383e-02;2.132353499247468392e-02;-1.653071999416611676e-02;9.994830816472710655e-01
-2.405000000000000000e+02;1.014999999999999886e+03;1.217279999999999927e+04;-1.501122799557406962e-02;3.096597499086995234e-02;-1.813904899465186224e-02;9.992430867053818666e-01
-2.465999999999999943e+02;1.003600000000000023e+03;1.216020000000000073e+04;-1.438762499785755690e-02;3.860136199425192455e-02;-2.268072699662264380e-02;9.988936458512560623e-01
-2.535999999999999943e+02;9.880000000000000000e+02;1.215579999999999927e+04;-1.165909400455551401e-02;4.702569101837417859e-02;-3.056727501194344068e-02;9.983577973900847891e-01
-2.666999999999999886e+02;9.496000000000000227e+02;1.215429999999999927e+04;-1.006669900112564658e-02;4.940758700552470156e-02;-5.102372600570541372e-02;9.974237471115308118e-01
-2.741000000000000227e+02;9.285000000000000000e+02;1.215710000000000036e+04;-8.695112003496355615e-03;4.665848401876165202e-02;-6.265549902519414183e-02;9.969060484008618328e-01
-2.808999999999999773e+02;9.091000000000000227e+02;1.216829999999999927e+04;-7.477089996697542339e-03;4.097608398190181328e-02;-7.545364496667388010e-02;9.962789775599666386e-01
-2.866000000000000227e+02;8.948999999999999773e+02;1.218429999999999927e+04;-7.901132998168056837e-03;2.913053699324584522e-02;-8.433033198044730117e-02;9.959806117690734872e-01
-2.905000000000000000e+02;8.892999999999999545e+02;1.220560000000000036e+04;-1.047826999697038831e-02;1.327236099616252614e-02;-8.629898697504813365e-02;9.961257627119873836e-01
-2.935000000000000000e+02;8.906000000000000227e+02;1.222579999999999927e+04;-1.325389099562935061e-02;-2.094476999309317217e-03;-8.445721297214907330e-02;9.963367536714442529e-01
-2.963999999999999773e+02;8.950000000000000000e+02;1.224279999999999927e+04;-1.565707099557613058e-02;-1.466027199585777374e-02;-8.349621597640832782e-02;9.962772277185040215e-01
-2.980000000000000000e+02;9.052999999999999545e+02;1.225310000000000036e+04;-1.657440999995274736e-02;-2.336443099993338809e-02;-7.855404299977604421e-02;9.964981959971589420e-01
-2.981999999999999886e+02;9.222999999999999545e+02;1.226270000000000073e+04;-1.713513200026359554e-02;-2.929834600045071180e-02;-6.775799900104235995e-02;9.971242890153393379e-01
-2.976000000000000227e+02;9.416000000000000227e+02;1.227179999999999927e+04;-1.957129500146322781e-02;-3.627082300271175508e-02;-5.685028600425035689e-02;9.975316720745796006e-01
-2.971999999999999886e+02;9.612999999999999545e+02;1.227429999999999927e+04;-2.111448100107892259e-02;-4.073012700208125669e-02;-4.630001500236587131e-02;9.978735110509899808e-01
-2.971999999999999886e+02;9.803999999999999773e+02;1.227350000000000000e+04;-2.137709099045431022e-02;-3.745726998327389423e-02;-3.661165098365149612e-02;9.983984975541766449e-01
-2.973999999999999773e+02;9.965000000000000000e+02;1.226539999999999964e+04;-1.973614400745560965e-02;-3.424618501293697631e-02;-2.798848901057304772e-02;9.988264753773208326e-01
-2.981000000000000227e+02;1.010000000000000000e+03;1.226039999999999964e+04;-2.027500300972151157e-02;-2.935647001407591314e-02;-2.078580400996643193e-02;9.991471724790736975e-01
-2.988000000000000114e+02;1.019700000000000045e+03;1.225389999999999964e+04;-2.019494300144292209e-02;-2.482044200177341634e-02;-1.429847400102162228e-02;9.993856430714057604e-01
-2.986000000000000227e+02;1.024500000000000000e+03;1.224500000000000000e+04;-2.036679200308902024e-02;-1.726194100261810999e-02;-1.107042700167904653e-02;9.995822451516060969e-01
-2.983999999999999773e+02;1.024500000000000000e+03;1.222779999999999927e+04;-1.970007200702121250e-02;-1.058570200377280390e-02;-1.056445800376523345e-02;9.996940743562964249e-01
-2.976000000000000227e+02;1.020899999999999864e+03;1.221489999999999964e+04;-1.910894299119355808e-02;1.082106999501306370e-03;-1.202825699445672636e-02;9.997444665392634100e-01
-2.966000000000000227e+02;1.012000000000000000e+03;1.219989999999999964e+04;-1.865909800883513991e-02;6.357243003010174844e-03;-1.654070500783207803e-02;9.996688594733463828e-01
-2.966999999999999886e+02;9.995000000000000000e+02;1.219570000000000073e+04;-1.492141299773801048e-02;1.786329599729203840e-02;-2.461688199626824169e-02;9.994259668484933856e-01
-2.973999999999999773e+02;9.842999999999999545e+02;1.219250000000000000e+04;-1.464586999382841946e-02;2.450742998967288255e-02;-3.421345498558288345e-02;9.990066685790314205e-01
-2.985000000000000000e+02;9.677000000000000455e+02;1.218839999999999964e+04;-1.212337300224610413e-02;2.441612400452358722e-02;-4.525640100838468349e-02;9.986033921850117068e-01
-3.008000000000000114e+02;9.512000000000000455e+02;1.218920000000000073e+04;-1.153018599844840911e-02;2.279298299693280350e-02;-5.777554899222528406e-02;9.980027658657012468e-01
-3.025000000000000000e+02;9.363999999999999773e+02;1.219820000000000073e+04;-1.152953199662244514e-02;1.557003399543878570e-02;-7.040951397937365852e-02;9.973300077078338655e-01
-3.030000000000000000e+02;9.266000000000000227e+02;1.221400000000000000e+04;-1.268373600515320353e-02;2.971390001207229164e-03;-7.971162103238557672e-02;9.967328384049568557e-01
-3.026999999999999886e+02;9.216000000000000227e+02;1.223160000000000036e+04;-1.703895399654452650e-02;-1.146816799767427439e-02;-8.559260198264197206e-02;9.961184977979887778e-01
-3.005000000000000000e+02;9.252000000000000455e+02;1.224760000000000036e+04;-1.720974700208974598e-02;-2.433674600295516327e-02;-8.626985201047557283e-02;9.958258181209213022e-01
-2.966999999999999886e+02;9.366000000000000227e+02;1.225939999999999964e+04;-2.068671800843292080e-02;-3.475432801416757089e-02;-7.964315603246646669e-02;9.960025924060195157e-01
-2.923999999999999773e+02;9.528999999999999773e+02;1.227120000000000073e+04;-2.188390000186228937e-02;-4.241519600360946912e-02;-7.133686200607065875e-02;9.963097400847844565e-01
-2.890000000000000000e+02;9.690000000000000000e+02;1.228170000000000073e+04;-2.517931798927367654e-02;-5.084666697833944982e-02;-6.521392697221904677e-02;9.962568755755971672e-01
-2.873999999999999773e+02;9.837999999999999545e+02;1.228770000000000073e+04;-2.712553900071504667e-02;-5.720659000150800366e-02;-5.991963600157951264e-02;9.961933790262602617e-01
-2.848999999999999773e+02;1.000899999999999864e+03;1.228789999999999964e+04;-2.724734100076012938e-02;-5.715317400159442701e-02;-5.178263500144460185e-02;9.966492140278038203e-01
-2.821999999999999886e+02;1.020599999999999909e+03;1.228420000000000073e+04;-2.680153499652212709e-02;-5.510080999284990011e-02;-3.982796599483176547e-02;9.973260808705829428e-01
-2.798999999999999773e+02;1.038400000000000091e+03;1.228039999999999964e+04;-2.918909700839650637e-02;-5.269387101515787125e-02;-2.977166700856408860e-02;9.977399462870089053e-01
-2.780000000000000000e+02;1.048099999999999909e+03;1.227389999999999964e+04;-3.095277398840465960e-02;-4.881419298171352228e-02;-2.582447299032579816e-02;9.979940866261376442e-01
-2.753000000000000114e+02;1.052200000000000045e+03;1.226529999999999927e+04;-2.849222700759786869e-02;-4.169674801111905582e-02;-2.553299400680874784e-02;9.983975362662373954e-01
-2.708000000000000114e+02;1.056000000000000000e+03;1.225450000000000000e+04;-2.776983199255835325e-02;-3.142514799157881955e-02;-2.201997299409918021e-02;9.988775787323246336e-01
-2.695000000000000000e+02;1.042200000000000045e+03;1.224210000000000036e+04;-3.142835598499726241e-02;-2.646688198736569034e-02;-3.564465898298455754e-02;9.985195145233436431e-01
-2.755000000000000000e+02;1.005400000000000091e+03;1.223889999999999964e+04;-3.175626099267407632e-02;-2.346950899458576448e-02;-7.412100598290084774e-02;9.964671587701227073e-01
-2.863000000000000114e+02;9.652999999999999545e+02;1.222910000000000036e+04;-3.701588099304319035e-02;-2.056441199613509921e-02;-1.165348259780982915e-01;9.922835098135091014e-01
-2.938999999999999773e+02;9.445000000000000000e+02;1.221000000000000000e+04;-2.645715998804502173e-02;-6.173026997210645517e-03;-1.258117059431504980e-01;9.916820695518967499e-01
-2.926999999999999886e+02;9.341000000000000227e+02;1.219110000000000036e+04;-2.156584800039523450e-02;1.036787800019001345e-02;-1.175615220021545559e-01;9.927772710181946847e-01
-2.928000000000000114e+02;9.077000000000000455e+02;1.219310000000000036e+04;-2.304908200622938358e-02;8.039280002172743966e-03;-1.311421030354432693e-01;9.910629942678507165e-01
-2.933000000000000114e+02;8.725000000000000000e+02;1.220160000000000036e+04;-2.251450700006524600e-02;9.618394000027874133e-03;-1.530028870004433994e-01;9.879224160028630131e-01
-2.843000000000000114e+02;8.397000000000000455e+02;1.219860000000000036e+04;-2.220401699135188256e-02;6.606742997426777106e-03;-1.730914869325835548e-01;9.846332666165007463e-01
-2.671999999999999886e+02;8.197000000000000455e+02;1.219900000000000000e+04;-1.895489299600224345e-02;7.060987998510773536e-03;-1.761090699628569956e-01;9.841628167924311166e-01
-2.433000000000000114e+02;8.140000000000000000e+02;1.220179999999999927e+04;-1.951421400825223765e-02;4.469559001890102343e-03;-1.601058350677061481e-01;9.868968234173424170e-01
