Point_Encoder,x_Encoder,y_Encoder,z_Encoder,encoder_0,encoder_1,encoder_2,encoder_3,encoder_4,encoder_5,encoder_6,encoder_7,x_TS,y_TS,z_TS,delta_x,delta_y,delta_z,Norm
01_02_P271,1332.109927,8798.152223,4942.728257,-0.1922604658289641,0.6823577976611924,1.2319,0.612969135459178,-0.0802703384160783,2.928873805206479,-0.2508058588193023,0.8099418560036186,1332.6919314623638,8806.587264614109,4918.584503761821,0.5820044623637841,8.43504161410965,-24.14375323817876,25.581428354414463
01_02_P272,1264.263603,8039.325571,4895.559081,-0.1922604658289641,0.6822858923117603,1.2319,0.6127773878606922,-0.0803662122153211,2.1645390787255394,-0.2508058588193023,0.8068738944278473,1267.5746101535879,8045.269370964888,4894.924426103813,3.3110071535877523,5.943799964888058,-0.634654896187385,6.833323732340446
01_02_P273,1187.911784,7209.704673,4843.971996,-0.1922604658289641,0.6822139869623282,1.2318,0.6124657980131529,-0.0808695496613461,1.327301008533618,-0.2485048876374738,0.7976700097005334,1194.009584457035,7208.559250267626,4862.918787268626,6.097800457035191,-1.145422732373845,18.94679126862593,19.936801725114716
01_02_P274,1124.940156,6524.615195,4803.053489,-0.1922604658289641,0.682142081612896,1.2317,0.6114111862214816,-0.0814208240069925,0.6363847223984531,-0.2462039164556454,0.7900001057611052,1132.0294380481073,6518.104998036506,4826.78864711815,7.089282048107407,-6.510196963494309,23.73515811815014,25.612464062535974
01_02_P275,1069.795974,5907.300185,4766.023827,-0.1922604658289641,0.6820941447132747,1.2316,0.6102367321807566,-0.0818762245533961,0.0147661035307217,-0.2462039164556454,0.7853981633974483,1078.4392028853063,5897.866857418876,4790.104377759064,8.643228885306371,-9.433327581124104,24.080550759063954,27.268406621517997
01_02_P276,1142.820686,6349.615886,5113.991041,-0.1922604658289641,0.6821660500627068,1.7995,0.610284669080378,-0.0818043192039639,0.0144570455498461,-0.2454369260617026,0.7853981633974483,1154.4998142006762,6334.690022494897,5144.111871831597,11.679128200676132,-14.925863505102825,30.12083083159723,35.58718711680494
01_02_P277,1224.920104,7264.841718,5172.473059,-0.1922604658289641,0.6822379554121389,1.7996,0.6107400696267816,-0.0813249502077497,0.9391928641052067,-0.2469709068495882,0.7999709808823618,1233.5368085414302,7255.95763725164,5196.343428630769,8.616704541430181,-8.884080748359338,23.870369630769346,26.88808349821958
01_02_P278,1294.665096,8038.183773,5220.94858,-0.1922604658289641,0.6822619238619496,1.7996,0.6112434070728066,-0.0810133603602104,1.7179846361359925,-0.2485048876374738,0.803805932852076,1302.423763784077,8036.576206818609,5230.552144548455,7.7586677840770335,-1.607566181391121,9.603564548454415,12.450287018681847
01_02_P279,1332.912218,8453.26461,5242.91551,-0.1922604658289641,0.6819743024642211,1.7996,0.6117707129686423,-0.0807257389624818,2.1346978136832204,-0.2492718780314166,0.8068738944278473,1339.148325465544,8454.871800109004,5243.5561132977,6.236107465544137,1.607190109003568,0.6406032977001814,6.471666628722354
01_02_P280,1402.920268,9209.695564,5282.89975,-0.1922604658289641,0.6816387441668711,1.7996,0.6127294509610708,-0.0803422437655104,2.896903474073684,-0.2515728492132451,0.8199127311248752,1405.03322800339,9221.091302863897,5261.101859656861,2.112960003389844,11.39573886389735,-21.797890343138533,24.687557344572546
01_02_P281,435.9738055,9315.585865,5282.460805,-0.0612848144605879,0.6814949334680068,1.7996,0.6132807253067172,-0.029744846215095,2.8966630956441137,-0.2569417819708449,0.8099418560036186,438.2158816335959,9325.708967336368,5261.704386668185,2.2420761335959014,10.123102336368902,-20.75641833181453,23.202004401920195
01_02_P282,428.4131891,8566.106059,5236.67291,-0.0612848144605879,0.681470965018196,1.7996,0.6131369146078529,-0.02991262536377,2.144278611090363,-0.2554078011829592,0.8045729232460188,433.0595105686825,8568.818907064951,5239.798942144205,4.646321468682515,2.712848064951686,3.1260321442050554,6.222533630319358
01_02_P283,420.5529483,7922.815708,5197.196975,-0.0612848144605879,0.6814230281185747,1.7996,0.6129451670093672,-0.0304638997094164,1.4985534697143372,-0.2538738203950736,0.8007379712763046,429.4137284931594,7919.990613002938,5216.721830160794,8.860780193159371,-2.825094997062479,19.524855160793777,21.62670932952788
01_02_P284,410.8105439,7181.584218,5153.27218,-0.0612848144605879,0.6813750912189532,1.7996,0.6120343659165601,-0.0313986692520342,0.7533116584963775,-0.2500388684253595,0.7900001057611052,423.8166441150497,7171.858570165341,5182.64663204846,13.006100215049685,-9.725647834658957,29.374452048459716,33.56494155744921
01_02_P285,403.9579908,6462.201659,5110.811383,-0.0612848144605879,0.6813271543193318,1.7996,0.6107400696267816,-0.0322615334452198,0.0318329720301837,-0.2492718780314166,0.7853981633974483,420.5258823897111,6447.645286192483,5141.049874908873,16.56789158971111,-14.556372807517619,30.238491908872675,37.426586993243404
01_02_P286,386.2821019,5970.23561,4730.29239,-0.0612848144605879,0.6813990596687639,1.1781,0.610620227377728,-0.0323574072444627,0.031352215171044,-0.2462039164556454,0.7853981633974483,390.1108977198646,5959.3181702634865,4759.1708933507,3.828795819864638,-10.917439736513188,28.878503350700157,31.10977537056496
01_02_P287,392.8316555,6808.925059,4784.239734,-0.0612848144605879,0.6816387441668711,1.1782,0.6110276910245102,-0.0318780382482484,0.8766601326413831,-0.2469709068495882,0.8007379712763046,391.91330061942153,6801.7580303096565,4811.456967493768,-0.9183548805784767,-7.167028690343614,27.217233493768617,28.160033291692166
01_02_P288,401.727476,7714.369778,4841.657995,-0.0612848144605879,0.6817106495163032,1.1782,0.6113153124222387,-0.031158984753927,1.7849815384346857,-0.2485048876374738,0.803805932852076,396.93014664112525,7715.140821185059,4855.2714467022615,-4.7973293588747765,0.7710431850591704,13.613451702261955,14.45458210466726
01_02_P289,408.378627,8329.121856,4878.019223,-0.0612848144605879,0.6817346179661139,1.1782,0.6120103974667493,-0.0307515211071449,2.401414851178838,-0.2500388684253595,0.8068738944278473,400.2534298927003,8333.94017837486,4877.949879855038,-8.125197107299698,4.818322374860145,-0.0693431449626587,9.44668550404334
01_02_P290,414.977847,8836.397852,4906.028967,-0.0612848144605879,0.6817585864159247,1.1783,0.6128253247603136,-0.0302242152113092,2.90991824904611,-0.2508058588193023,0.8099418560036186,403.8566194027453,8843.486016195584,4889.7844134322095,-11.121227597254688,7.088164195583886,-16.244553567790717,20.92389293487994
01_02_P291,401.4169527,8402.270821,4569.825443,-0.0612848144605879,0.6816866810664926,0.6293000000000001,0.6128013563105029,-0.0302002467614985,2.909368812635665,-0.252339839607188,0.8099418560036186,379.57643241406913,8405.581749068233,4572.812292652429,-21.840520285930893,3.310928068232897,2.986849652429555,22.29107090023693
01_02_P292,394.0404578,7613.455773,4521.045497,-0.0612848144605879,0.6816387441668711,0.6293000000000001,0.6126575456116387,-0.0304159628097949,2.118077362267245,-0.2515728492132451,0.8068738944278473,379.0529110310672,7614.639968860956,4543.489498653543,-14.987546768932816,1.1841958609566063,22.444001653542728,27.01410905827331
01_02_P293,384.7035887,6804.974474,4470.623001,-0.0612848144605879,0.6815908072672496,0.6293000000000001,0.6125137349127744,-0.0312069216535485,1.3080020546167217,-0.2500388684253595,0.8076408848217901,375.8636749458901,6802.48072305335,4506.635893368411,-8.839913754109887,-2.493750946649925,36.012892368411485,37.165727299527035
01_02_P294,375.9892595,5992.440406,4424.696648,-0.0612848144605879,0.681902397114789,0.6293000000000001,0.611459123121103,-0.0320218489471127,0.491093131611282,-0.247737897243531,0.7900001057611052,373.6046626178222,5983.109638011911,4457.902723334144,-2.3845968821777888,-9.330767988089065,33.20607533414386,34.57445549296297
01_02_P295,371.8728384,5525.061253,4398.336719,-0.0612848144605879,0.6821660500627068,0.6293000000000001,0.6105722904781066,-0.0324772494935163,0.0231450087900149,-0.2469709068495882,0.7853981633974483,372.67703477857594,5515.279113472616,4427.182374773252,0.8041963785759663,-9.78213952738406,28.845655773252474,30.469802141423532
01_02_P296,355.9347617,5053.335889,4037.39517,-0.0612848144605879,0.6828611351072175,0.0355,0.6107161011769708,-0.032501217943327,0.022904630360445,-0.2462039164556454,0.7853981633974483,355.1395866537632,5047.59643344687,4062.6520622926705,-0.7951750462368068,-5.739455553130028,25.256892292670727,25.913013365567558
01_02_P297,360.8947869,5705.812611,4080.634361,-0.0612848144605879,0.683148756504946,0.0355,0.6110037225746995,-0.0321416911961663,0.6809234114201882,-0.2469709068495882,0.7976700097005334,357.1724639726881,5701.892165014897,4111.66188846812,-3.722322927311893,-3.92044598510347,31.027527468120297,31.494968574079657
01_02_P298,369.4105224,6607.21887,4139.272762,-0.0612848144605879,0.6832206618543781,0.0355,0.6112434070728066,-0.0314226377018449,1.5858795191995123,-0.2485048876374738,0.8030389424581331,360.6270404482075,6607.490645735879,4168.665902515982,-8.78348195179251,0.2717757358796007,29.39314051598285,30.678659140196956
01_02_P299,378.6623535,7390.20316,4186.147565,-0.0612848144605879,0.6832685987539996,0.0354,0.6122740504146672,-0.0306316788580913,2.371092829277379,-0.2500388684253595,0.8068738944278473,364.4352124388206,7394.700964951198,4208.003049676819,-14.227141061179395,4.4978049511983045,21.855484676818378,26.463257596379997
01_02_P300,385.5968832,7942.1875,4219.049659,-0.0612848144605879,0.683316535653621,0.0354,0.6129211985595565,-0.0302481836611199,2.925165109435972,-0.252339839607188,0.8114758367915041,367.2720875294999,7947.465013636929,4230.999976001044,-18.324795670500066,5.277513636929143,11.950317001043913,22.50467424734227
01_02_P301,-750.8542586,7915.127422,4220.439299,0.0820081476751288,0.683316535653621,0.0354,0.6129931039089886,-0.0300564360626342,2.924993410557708,-0.2538738203950736,0.8114758367915041,-770.5449171347709,7918.070756082216,4232.56251230012,-19.690658534770932,2.943334082216097,12.12321330012037,23.31003109763472
01_02_P302,-638.0088576,7072.370519,4166.626811,0.0820081476751288,0.6832685987539996,0.0354,0.6128253247603136,-0.0304399312596056,2.071684325360257,-0.2531068300011307,0.8068738944278473,-651.0005843513227,7074.712186763463,4193.955828215735,-12.99172675132263,2.3416677634631924,27.329017215734893,30.350346849309794
01_02_P303,-512.0140143,6119.627048,4105.506704,0.0820081476751288,0.6831727249547567,0.0354,0.6125377033625851,-0.0314226377018449,1.105191339611041,-0.2508058588193023,0.7946020481247621,-515.1448504286691,6117.388357808977,4140.287345133856,-3.1308361286691024,-2.2386901910231245,34.78064113385608,34.99295452399018
01_02_P304,-427.8162253,5488.743298,4066.517465,0.0820081476751288,0.6831247880551353,0.0353,0.6116988076192101,-0.0321896280957877,0.4661967942629721,-0.2492718780314166,0.7884661249732196,-426.48251173477547,5483.320412006151,4097.126833057644,1.3337135652245138,-5.422885993849377,30.609368057644133,31.11462513456777
01_02_P305,-370.3370902,5064.35275,4040.550417,0.0820081476751288,0.6831247880551353,0.0353,0.6108599118758352,-0.0326210601923805,0.03674355994854,-0.2485048876374738,0.7853981633974483,-365.3944624761607,5058.9287342515945,4065.347058192799,4.94262772383928,-5.424015748405509,24.796641192799143,25.8596776874701
01_02_P306,-422.4536274,5534.511857,4410.021031,0.0820081476751288,0.6832206618543781,0.6359,0.610620227377728,-0.0326450286421913,0.0360567644354832,-0.2485048876374738,0.7853981633974483,-413.7767520385296,5527.2029002046565,4436.141421091917,8.676875361470422,-7.3089567953438745,26.120390091917216,28.4777771960633
01_02_P307,-506.272522,6148.755478,4449.467941,0.0820081476751288,0.6832685987539996,0.6358,0.6110516594743208,-0.0323094703448413,0.6632040871833221,-0.2492718780314166,0.8076408848217901,-502.0870146396419,6145.258338024178,4478.612273460612,4.185507360358088,-3.4971399758223924,29.14433246061253,29.650304795209443
01_02_P308,-615.0212858,6975.45567,4504.124915,0.0815980478913549,0.6833405041034317,0.6352,0.6112194386229959,-0.031662322199952,1.4986564890412957,-0.2508058588193023,0.803805932852076,-618.1377881692924,6975.889560684209,4527.4076616217935,-3.116502369292448,0.43389068420856347,23.282746621793194,23.494406534285364
01_02_P309,-715.1851237,7726.174677,4552.875879,0.0815980478913549,0.6833644725532424,0.6349,0.6114830915709137,-0.0311110478543056,2.258046287828226,-0.252339839607188,0.8045729232460188,-723.737621839291,7730.443829619617,4561.503561081367,-8.55249813929106,4.2691526196167615,8.627682081366402,12.876637239950833
01_02_P310,-800.3585361,8376.898999,4589.582942,0.0815980478913549,0.6831008196053245,0.6347,0.6122500819648565,-0.0305597735086592,2.918434513408015,-0.2546408107890164,0.8206797215188181,-814.2926161295918,8385.063076941833,4583.285068020359,-13.934080029591769,8.164077941833966,-6.297873979640826,17.33418505655357
01_02_P311,-863.0822771,8945.683508,5022.48426,0.0815980478913549,0.6822619238619496,1.3515,0.6122740504146672,-0.0305837419584699,2.9178850769975697,-0.2554078011829592,0.8099418560036186,-847.2428690287188,8957.530610175809,4994.731545981466,15.839408071281241,11.847102175808686,-27.75271401853388,34.08010876460266
01_02_P312,-753.1174863,8132.220263,4971.211987,0.0815980478913549,0.6822139869623282,1.3515,0.6120343659165601,-0.0307994580067663,2.0945202761693964,-0.2554078011829592,0.8068738944278473,-735.0709479113675,8141.257585705262,4968.735207114549,18.046538388632484,9.037322705261431,-2.4767798854509238,20.334335201633568
01_02_P314,-568.8015075,6743.826624,4882.09112,0.0815980478913549,0.6820941447132747,1.3514000000000002,0.6116508707195887,-0.0320937542965449,0.6863147561976842,-0.2515728492132451,0.7900001057611052,-546.2763724926845,6740.761573553527,4904.824893084424,22.525135007315498,-3.065050446472924,22.733773084423774,32.1496606512617
01_02_P315,-479.8082802,6086.012363,4841.834339,0.0815980478913549,0.6820462078136532,1.3513000000000002,0.6105243535784852,-0.0327409024414341,0.0205008460647461,-0.2508058588193023,0.7853981633974483,-455.9298127724105,6079.788266770265,4865.166516078403,23.8784674275895,-6.224096229734641,23.33217707840322,33.9604338574379
01_02_P316,-516.7210032,6420.068596,5103.211657,0.0815980478913549,0.6821181131630853,1.7772,0.6105243535784852,-0.0327888393410555,0.0203291471864819,-0.2508058588193023,0.7853981633974483,-490.2513266127926,6411.299932486372,5131.360147072599,26.46967658720746,-8.768663513627871,28.14849007259909,39.62159426138475
01_02_P317,-601.0494533,7037.096674,5141.884664,0.0815980478913549,0.682142081612896,1.7773,0.6110037225746995,-0.0324293125938948,0.6501893122108954,-0.2508058588193023,0.8084078752157329,-576.7751470076519,7034.299630726991,5168.69651668921,24.274306292348115,-2.797043273008967,26.811852689209445,36.275898909243914
01_02_P318,-718.0472638,7907.26086,5199.11555,0.0815980478913549,0.6822139869623282,1.7773,0.6111715017233744,-0.0317581959991949,1.5287037927375318,-0.2531068300011307,0.8022719520641903,-696.0047709994797,7909.725867328007,5209.662368735394,22.042492800520336,2.4650073280063225,10.546818735393572,24.559786958061437
01_02_P319,-805.0289168,8587.682787,5240.81318,0.0811879321440096,0.6820222393638425,1.7772,0.6114111862214816,-0.0312069216535485,2.215636664896967,-0.2546408107890164,0.803805932852076,-789.2165811751966,8594.325386987066,5232.901476422598,15.812335624803495,6.642599987066205,-7.911703577402477,18.88780416025867
01_02_P320,-878.5979551,9149.126316,5273.28666,0.0811879321440096,0.6818784286649782,1.7773,0.6119864290169387,-0.0307754895569556,2.782723720027987,-0.2569417819708449,0.8068738944278473,-864.8583765093463,9158.084787773987,5246.192707483942,13.739578590653764,8.958471773987185,-27.09395251605747,31.671951302634533
01_02_P321,-1799.978761,9011.814619,5269.924215,0.2283024063490699,0.6817106495163032,1.7772,0.6125377033625851,0.0574284057464686,2.7825520211497228,-0.2615437243345018,0.8068738944278473,-1785.2587442579306,9023.609398792132,5243.6367719468535,14.720016742069447,11.794779792131521,-26.28744305314649,32.35468104469736
01_02_P322,-1643.221455,8203.735866,5218.844121,0.2283024063490699,0.6816866810664926,1.7772,0.6122740504146672,0.0570928474491187,1.956371358718016,-0.2600097435466161,0.8015049616702475,-1624.1440681055792,8212.512631961317,5219.593145659928,19.077386894420897,8.776765961316414,0.7490246599281818,21.01283772840606
